TermOrganizers	LectureSpeaker	SeriesId	EdgeId	speaker	affiliation
klappenbach_lou	reul_christian (uni-wuerzburg)	ls12	ls12_t8_l6	reul_christian	uni-wuerzburg
klappenbach_lou	lehmberg_timm (adw-hamburg)	ls12	ls12_t8_l7	lehmberg_timm	adw-hamburg
klappenbach_lou	corff_oliver (unknown)	ls12	ls12_t8_l8	corff_oliver	unknown
hug_marius	bubenhofer_noah (uni-zuerich)	ls12	ls12_t8_l1	bubenhofer_noah	uni-zuerich
hug_marius	lemnitzer_lothar (bbaw)	ls12	ls12_t8_l2	lemnitzer_lothar	bbaw
hug_marius	gloning_thomas (uni-giessen bbaw)	ls12	ls12_t8_l2	gloning_thomas	uni-giessen bbaw
hug_marius	pollin_christopher (uni-graz)	ls12	ls12_t8_l3	pollin_christopher	uni-graz
hug_marius	marx_konstanze (uni-greifswald)	ls12	ls12_t8_l4	marx_konstanze	uni-greifswald
hug_marius	flueh_marie (uni-hamburg)	ls12	ls12_t8_l5	flueh_marie	uni-hamburg
hug_marius	schumacher_mareike (uni-stuttgart)	ls12	ls12_t8_l5	schumacher_mareike	uni-stuttgart
hug_marius	reul_christian (uni-wuerzburg)	ls12	ls12_t8_l6	reul_christian	uni-wuerzburg
hug_marius	lehmberg_timm (adw-hamburg)	ls12	ls12_t8_l7	lehmberg_timm	adw-hamburg
hug_marius	corff_oliver (unknown)	ls12	ls12_t8_l8	corff_oliver	unknown
goettel_sebastian	bubenhofer_noah (uni-zuerich)	ls12	ls12_t8_l1	bubenhofer_noah	uni-zuerich
goettel_sebastian	lemnitzer_lothar (bbaw)	ls12	ls12_t8_l2	lemnitzer_lothar	bbaw
goettel_sebastian	gloning_thomas (uni-giessen bbaw)	ls12	ls12_t8_l2	gloning_thomas	uni-giessen bbaw
goettel_sebastian	pollin_christopher (uni-graz)	ls12	ls12_t8_l3	pollin_christopher	uni-graz
goettel_sebastian	marx_konstanze (uni-greifswald)	ls12	ls12_t8_l4	marx_konstanze	uni-greifswald
goettel_sebastian	flueh_marie (uni-hamburg)	ls12	ls12_t8_l5	flueh_marie	uni-hamburg
goettel_sebastian	schumacher_mareike (uni-stuttgart)	ls12	ls12_t8_l5	schumacher_mareike	uni-stuttgart
goettel_sebastian	reul_christian (uni-wuerzburg)	ls12	ls12_t8_l6	reul_christian	uni-wuerzburg
goettel_sebastian	lehmberg_timm (adw-hamburg)	ls12	ls12_t8_l7	lehmberg_timm	adw-hamburg
goettel_sebastian	corff_oliver (unknown)	ls12	ls12_t8_l8	corff_oliver	unknown
fischer_frank	fischer_frank (uni-fu-berlin dariah)	ls13	ls13_t1_l1	fischer_frank	uni-fu-berlin dariah
fischer_frank	langner_martin (uni-goettingen)	ls13	ls13_t1_l2	langner_martin	uni-goettingen
fischer_frank	edmond_jennifer (uni-trinity-dublin dariah)	ls13	ls13_t1_l3	edmond_jennifer	uni-trinity-dublin dariah
fischer_frank	escobar-varela_miguel (uni-singapore)	ls13	ls13_t1_l4	escobar-varela_miguel	uni-singapore
fischer_frank	cakir_dilan-canan (uni-stuttgart archive-dla-marbach)	ls13	ls13_t1_l5	cakir_dilan-canan	uni-stuttgart archive-dla-marbach
fischer_frank	orekhov_boris (uni-moskau)	ls13	ls13_t1_l6	orekhov_boris	uni-moskau
fischer_frank	hessbrueggen-walter_stefan (uni-moskau)	ls13	ls13_t1_l7	hessbrueggen-walter_stefan	uni-moskau
fischer_frank	gengnagel_tessa (uni-koeln)	ls13	ls13_t1_l8	gengnagel_tessa	uni-koeln
fischer_frank	mischke_dennis (uni-fu-berlin)	ls13	ls13_t2_l1	mischke_dennis	uni-fu-berlin
fischer_frank	gutierrez_silvia (uni-leipzig)	ls13	ls13_t2_l2	gutierrez_silvia	uni-leipzig
fischer_frank	herbst_benjamin (uni-bern)	ls13	ls13_t2_l3	herbst_benjamin	uni-bern
fischer_frank	duan_tinghui (uni-jena)	ls13	ls13_t2_l4	duan_tinghui	uni-jena
fischer_frank	schumacher_mareike (uni-darmstadt)	ls13	ls13_t2_l5	schumacher_mareike	uni-darmstadt
fischer_frank	wontorra_lena (uni-fu-berlin ntm-mannheim)	ls13	ls13_t2_l6	wontorra_lena	uni-fu-berlin ntm-mannheim
hessbrueggen-walter_stefan	noichl_maximilian (uni-bamberg uni-wien)	ls13	ls13_t3_l1	noichl_maximilian	uni-bamberg uni-wien
hessbrueggen-walter_stefan	lang_sarah (uni-graz)	ls13	ls13_t3_l2	lang_sarah	uni-graz
hessbrueggen-walter_stefan	stockhausen_annette-von (bbaw)	ls13	ls13_t3_l3	stockhausen_annette-von	bbaw
hessbrueggen-walter_stefan	pence_charles (uni-leuven)	ls13	ls13_t3_l4	pence_charles	uni-leuven
hessbrueggen-walter_stefan	iurescia_federica (uni-cattolica-milano)	ls13	ls13_t3_l5	iurescia_federica	uni-cattolica-milano
hessbrueggen-walter_stefan	parisi_maria-chiara (uni-amsterdam)	ls13	ls13_t3_l6	parisi_maria-chiara	uni-amsterdam
hessbrueggen-walter_stefan	sprugnoli_rachele (uni-parma)	ls13	ls13_t3_l7	sprugnoli_rachele	uni-parma
hessbrueggen-walter_stefan	berti_monica (uni-leipzig)	ls13	ls13_t3_l8	berti_monica	uni-leipzig
fischer_frank	chen_beijia (uni-fu-berlin)	ls13	ls13_t4_l1	chen_beijia	uni-fu-berlin
fischer_frank	lubin_jonah (uni-fu-berlin)	ls13	ls13_t4_l2	lubin_jonah	uni-fu-berlin
fischer_frank	schaefer_lea (uni-marburg)	ls13	ls13_t4_l3	schaefer_lea	uni-marburg
fischer_frank	poggel_lisa (uni-fu-berlin)	ls13	ls13_t4_l4	poggel_lisa	uni-fu-berlin
fischer_frank	rodighiero_dario (uni-groningen)	ls13	ls13_t4_l5	rodighiero_dario	uni-groningen
fischer_frank	hilger_agnes (uni-wuerzburg)	ls13	ls13_t5_l1	hilger_agnes	uni-wuerzburg
fischer_frank	murath_antonia (uni-fu-berlin)	ls13	ls13_t5_l2	murath_antonia	uni-fu-berlin
fischer_frank	henny-krahmer_ulrike (uni-rostock)	ls13	ls13_t5_l3	henny-krahmer_ulrike	uni-rostock
fischer_frank	gruenler_johanna (uni-regensburg)	ls13	ls13_t5_l4	gruenler_johanna	uni-regensburg
fischer_frank	hiergeist_annalena (uni-regensburg)	ls13	ls13_t5_l4	hiergeist_annalena	uni-regensburg
fischer_frank	schumacher_mareike (uni-regensburg)	ls13	ls13_t5_l4	schumacher_mareike	uni-regensburg
fischer_frank	wolle_nikolai (uni-regensburg)	ls13	ls13_t5_l4	wolle_nikolai	uni-regensburg
fischer_frank	beyer_andrea (uni-hu-berlin)	ls13	ls13_t5_l5	beyer_andrea	uni-hu-berlin
fischer_frank	schulz_konstantin (uni-hu-berlin)	ls13	ls13_t5_l5	schulz_konstantin	uni-hu-berlin
fischer_frank	schwindt_mark (uni-fu-berlin)	ls13	ls13_t5_l6	schwindt_mark	uni-fu-berlin
fischer_frank	panuskova_charlotte (uni-karlova)	ls13	ls13_t5_l7	panuskova_charlotte	uni-karlova
beine_julia-jennifer	hilger_agnes (uni-wuerzburg)	ls13	ls13_t5_l1	hilger_agnes	uni-wuerzburg
beine_julia-jennifer	murath_antonia (uni-fu-berlin)	ls13	ls13_t5_l2	murath_antonia	uni-fu-berlin
beine_julia-jennifer	henny-krahmer_ulrike (uni-rostock)	ls13	ls13_t5_l3	henny-krahmer_ulrike	uni-rostock
beine_julia-jennifer	gruenler_johanna (uni-regensburg)	ls13	ls13_t5_l4	gruenler_johanna	uni-regensburg
beine_julia-jennifer	hiergeist_annalena (uni-regensburg)	ls13	ls13_t5_l4	hiergeist_annalena	uni-regensburg
beine_julia-jennifer	schumacher_mareike (uni-regensburg)	ls13	ls13_t5_l4	schumacher_mareike	uni-regensburg
beine_julia-jennifer	wolle_nikolai (uni-regensburg)	ls13	ls13_t5_l4	wolle_nikolai	uni-regensburg
beine_julia-jennifer	beyer_andrea (uni-hu-berlin)	ls13	ls13_t5_l5	beyer_andrea	uni-hu-berlin
beine_julia-jennifer	schulz_konstantin (uni-hu-berlin)	ls13	ls13_t5_l5	schulz_konstantin	uni-hu-berlin
beine_julia-jennifer	schwindt_mark (uni-fu-berlin)	ls13	ls13_t5_l6	schwindt_mark	uni-fu-berlin
beine_julia-jennifer	panuskova_charlotte (uni-karlova)	ls13	ls13_t5_l7	panuskova_charlotte	uni-karlova
fischer_frank	hercher_johannes (uni-fu-berlin library-uni-fu-berlin)	ls13	ls13_t6_l1	hercher_johannes	uni-fu-berlin library-uni-fu-berlin
fischer_frank	rehse_birgit (uni-fu-berlin archive-fu-berlin)	ls13	ls13_t6_l1	rehse_birgit	uni-fu-berlin archive-fu-berlin
fischer_frank	harris_ashleigh (uni-uppsala)	ls13	ls13_t6_l2	harris_ashleigh	uni-uppsala
fischer_frank	falk_michael (uni-melbourne)	ls13	ls13_t6_l3	falk_michael	uni-melbourne
fischer_frank	untner_laura (uni-fu-berlin)	ls13	ls13_t7_l1	untner_laura	uni-fu-berlin
fischer_frank	weimann_hanna (uni-stuttgart)	ls13	ls13_t7_l2	weimann_hanna	uni-stuttgart
fischer_frank	metilli_daniele (uni-guelph)	ls13	ls13_t7_l3	metilli_daniele	uni-guelph
fischer_frank	escobar-varela_miguel (uni-singapore)	ls13	ls13_t7_l4	escobar-varela_miguel	uni-singapore
fischer_frank	chen_beijia (uni-fu-berlin)	ls13	ls13_t7_l5	chen_beijia	uni-fu-berlin
fischer_frank	desmet_gabrielle (uni-lille)	ls13	ls13_t7_l6	desmet_gabrielle	uni-lille
fischer_frank	ondraszek_sarah-rebecca (fiz-karlsruhe)	ls13	ls13_t7_l7	ondraszek_sarah-rebecca	fiz-karlsruhe
fischer_frank	poggel_lisa (uni-fu-berlin)	ls13	ls13_t7_l8	poggel_lisa	uni-fu-berlin
schwabe_fabian	schwabe_fabian (uni-tuebingen)	ls14	ls14_t1_l1	schwabe_fabian	uni-tuebingen
schwabe_fabian	zirker_angelika (uni-tuebingen)	ls14	ls14_t1_l1	zirker_angelika	uni-tuebingen
schwabe_fabian	patzold_steffen (uni-tuebingen)	ls14	ls14_t1_l2	patzold_steffen	uni-tuebingen
schwabe_fabian	wust_markus (uni-tuebingen)	ls14	ls14_t1_l3	wust_markus	uni-tuebingen
schwabe_fabian	worm_andrea (uni-tuebingen)	ls14	ls14_t1_l4	worm_andrea	uni-tuebingen
schwabe_fabian	goerss_eleanor (uni-tuebingen)	ls14	ls14_t1_l4	goerss_eleanor	uni-tuebingen
schwabe_fabian	bleier_roman (uni-graz)	ls14	ls14_t1_l4	bleier_roman	uni-graz
schwabe_fabian	koerner_kevin (uni-tuebingen)	ls14	ls14_t1_l5	koerner_kevin	uni-tuebingen
schwabe_fabian	achimova_asya (uni-tuebingen)	ls14	ls14_t1_l6	achimova_asya	uni-tuebingen
schwabe_fabian	eufe_rembert (uni-tuebingen)	ls14	ls14_t1_l7	eufe_rembert	uni-tuebingen
schwabe_fabian	zirker_angelika (uni-tuebingen)	ls14	ls14_t1_l8	zirker_angelika	uni-tuebingen
schwabe_fabian	bauer_matthias (uni-tuebingen)	ls14	ls14_t1_l9	bauer_matthias	uni-tuebingen
schwabe_fabian	darilek_marion (uni-tuebingen)	ls14	ls14_t1_l10	darilek_marion	uni-tuebingen
schwabe_fabian	morent_stefan (uni-tuebingen)	ls14	ls14_t1_l11	morent_stefan	uni-tuebingen
bockwinkel_peggy	viehhauser_gabriel (uni-stuttgart)	ls15	ls15_t1_l1	viehhauser_gabriel	uni-stuttgart
bockwinkel_peggy	hentschel_klaus (uni-stuttgart)	ls15	ls15_t1_l2	hentschel_klaus	uni-stuttgart
bockwinkel_peggy	himmel_torsten (uni-stuttgart)	ls15	ls15_t1_l2	himmel_torsten	uni-stuttgart
bockwinkel_peggy	lehmann_christian (uni-stuttgart)	ls15	ls15_t1_l2	lehmann_christian	uni-stuttgart
bockwinkel_peggy	braun_manuel (uni-stuttgart)	ls15	ls15_t1_l3	braun_manuel	uni-stuttgart
bockwinkel_peggy	kuhn_jonas (uni-stuttgart)	ls15	ls15_t1_l4	kuhn_jonas	uni-stuttgart
bockwinkel_peggy	holtz_sabine (uni-stuttgart)	ls15	ls15_t1_l5	holtz_sabine	uni-stuttgart
bockwinkel_peggy	haka_andreas (uni-stuttgart)	ls15	ls15_t1_l6	haka_andreas	uni-stuttgart
bockwinkel_peggy	barzen_johanna (uni-koeln)	ls15	ls15_t1_l7	barzen_johanna	uni-koeln
bockwinkel_peggy	leymann_frank (uni-stuttgart)	ls15	ls15_t1_l7	leymann_frank	uni-stuttgart
bockwinkel_peggy	krueger_reinhard (uni-stuttgart)	ls15	ls15_t1_l8	krueger_reinhard	uni-stuttgart
bockwinkel_peggy	nickel_beatrice (uni-stuttgart)	ls15	ls15_t1_l8	nickel_beatrice	uni-stuttgart
bockwinkel_peggy	stein_achim (uni-stuttgart)	ls15	ls15_t1_l9	stein_achim	uni-stuttgart
bockwinkel_peggy	trips_carola (uni-mannheim)	ls15	ls15_t1_l9	trips_carola	uni-mannheim
bockwinkel_peggy	priewe_marc (uni-stuttgart)	ls15	ls15_t1_l10	priewe_marc	uni-stuttgart
bockwinkel_peggy	wendel_klaus (uni-stuttgart)	ls15	ls15_t1_l11	wendel_klaus	uni-stuttgart
bockwinkel_peggy	scholz_peter (uni-stuttgart)	ls15	ls15_t1_l12	scholz_peter	uni-stuttgart
bockwinkel_peggy	koch_steffen (uni-stuttgart)	ls15	ls15_t1_l13	koch_steffen	uni-stuttgart
bockwinkel_peggy	alscher_stefan (uni-stuttgart)	ls15	ls15_t1_l14	alscher_stefan	uni-stuttgart
bockwinkel_peggy	john_markus (uni-stuttgart)	ls15	ls15_t1_l14	john_markus	uni-stuttgart
viehhauser_gabriel	viehhauser_gabriel (uni-stuttgart)	ls15	ls15_t1_l1	viehhauser_gabriel	uni-stuttgart
viehhauser_gabriel	hentschel_klaus (uni-stuttgart)	ls15	ls15_t1_l2	hentschel_klaus	uni-stuttgart
viehhauser_gabriel	himmel_torsten (uni-stuttgart)	ls15	ls15_t1_l2	himmel_torsten	uni-stuttgart
viehhauser_gabriel	lehmann_christian (uni-stuttgart)	ls15	ls15_t1_l2	lehmann_christian	uni-stuttgart
viehhauser_gabriel	braun_manuel (uni-stuttgart)	ls15	ls15_t1_l3	braun_manuel	uni-stuttgart
viehhauser_gabriel	kuhn_jonas (uni-stuttgart)	ls15	ls15_t1_l4	kuhn_jonas	uni-stuttgart
viehhauser_gabriel	holtz_sabine (uni-stuttgart)	ls15	ls15_t1_l5	holtz_sabine	uni-stuttgart
viehhauser_gabriel	haka_andreas (uni-stuttgart)	ls15	ls15_t1_l6	haka_andreas	uni-stuttgart
viehhauser_gabriel	barzen_johanna (uni-koeln)	ls15	ls15_t1_l7	barzen_johanna	uni-koeln
viehhauser_gabriel	leymann_frank (uni-stuttgart)	ls15	ls15_t1_l7	leymann_frank	uni-stuttgart
viehhauser_gabriel	krueger_reinhard (uni-stuttgart)	ls15	ls15_t1_l8	krueger_reinhard	uni-stuttgart
viehhauser_gabriel	nickel_beatrice (uni-stuttgart)	ls15	ls15_t1_l8	nickel_beatrice	uni-stuttgart
viehhauser_gabriel	stein_achim (uni-stuttgart)	ls15	ls15_t1_l9	stein_achim	uni-stuttgart
viehhauser_gabriel	trips_carola (uni-mannheim)	ls15	ls15_t1_l9	trips_carola	uni-mannheim
viehhauser_gabriel	priewe_marc (uni-stuttgart)	ls15	ls15_t1_l10	priewe_marc	uni-stuttgart
viehhauser_gabriel	wendel_klaus (uni-stuttgart)	ls15	ls15_t1_l11	wendel_klaus	uni-stuttgart
viehhauser_gabriel	scholz_peter (uni-stuttgart)	ls15	ls15_t1_l12	scholz_peter	uni-stuttgart
viehhauser_gabriel	koch_steffen (uni-stuttgart)	ls15	ls15_t1_l13	koch_steffen	uni-stuttgart
viehhauser_gabriel	alscher_stefan (uni-stuttgart)	ls15	ls15_t1_l14	alscher_stefan	uni-stuttgart
viehhauser_gabriel	john_markus (uni-stuttgart)	ls15	ls15_t1_l14	john_markus	uni-stuttgart
bockwinkel_peggy	viehhauser_gabriel (uni-stuttgart)	ls15	ls15_t2_l1	viehhauser_gabriel	uni-stuttgart
bockwinkel_peggy	bockwinkel_peggy (uni-stuttgart)	ls15	ls15_t2_l2	bockwinkel_peggy	uni-stuttgart
bockwinkel_peggy	wendel_klaus (uni-stuttgart)	ls15	ls15_t2_l3	wendel_klaus	uni-stuttgart
bockwinkel_peggy	hentschel_klaus (uni-stuttgart)	ls15	ls15_t2_l4	hentschel_klaus	uni-stuttgart
bockwinkel_peggy	himmel_torsten (uni-stuttgart)	ls15	ls15_t2_l4	himmel_torsten	uni-stuttgart
bockwinkel_peggy	pernes_stefan (uni-wuerzburg)	ls15	ls15_t2_l5	pernes_stefan	uni-wuerzburg
bockwinkel_peggy	braun_manuel (uni-stuttgart)	ls15	ls15_t2_l6	braun_manuel	uni-stuttgart
bockwinkel_peggy	echelmeyer_nora (uni-stuttgart)	ls15	ls15_t2_l6	echelmeyer_nora	uni-stuttgart
bockwinkel_peggy	priewe_marc (uni-stuttgart)	ls15	ls15_t2_l7	priewe_marc	uni-stuttgart
bockwinkel_peggy	bernhart_toni (uni-stuttgart)	ls15	ls15_t2_l8	bernhart_toni	uni-stuttgart
bockwinkel_peggy	rainsford_thomas (uni-stuttgart)	ls15	ls15_t2_l9	rainsford_thomas	uni-stuttgart
bockwinkel_peggy	gerstorfer_dominik (uni-stuttgart)	ls15	ls15_t2_l10	gerstorfer_dominik	uni-stuttgart
bockwinkel_peggy	haka_andreas (uni-stuttgart)	ls15	ls15_t2_l11	haka_andreas	uni-stuttgart
bockwinkel_peggy	mersiowsky_mark (uni-stuttgart)	ls15	ls15_t2_l12	mersiowsky_mark	uni-stuttgart
bockwinkel_peggy	bross_fabian (uni-stuttgart)	ls15	ls15_t2_l13	bross_fabian	uni-stuttgart
bockwinkel_peggy	krueger_reinhard (uni-stuttgart)	ls15	ls15_t2_l14	krueger_reinhard	uni-stuttgart
bockwinkel_peggy	nickel_beatrice (uni-stuttgart)	ls15	ls15_t2_l14	nickel_beatrice	uni-stuttgart
bockwinkel_peggy	reiter_nils (uni-stuttgart)	ls15	ls15_t2_l15	reiter_nils	uni-stuttgart
bockwinkel_peggy	willand_marcus (uni-stuttgart)	ls15	ls15_t2_l15	willand_marcus	uni-stuttgart
viehhauser_gabriel	viehhauser_gabriel (uni-stuttgart)	ls15	ls15_t2_l1	viehhauser_gabriel	uni-stuttgart
viehhauser_gabriel	bockwinkel_peggy (uni-stuttgart)	ls15	ls15_t2_l2	bockwinkel_peggy	uni-stuttgart
viehhauser_gabriel	wendel_klaus (uni-stuttgart)	ls15	ls15_t2_l3	wendel_klaus	uni-stuttgart
viehhauser_gabriel	hentschel_klaus (uni-stuttgart)	ls15	ls15_t2_l4	hentschel_klaus	uni-stuttgart
viehhauser_gabriel	himmel_torsten (uni-stuttgart)	ls15	ls15_t2_l4	himmel_torsten	uni-stuttgart
viehhauser_gabriel	pernes_stefan (uni-wuerzburg)	ls15	ls15_t2_l5	pernes_stefan	uni-wuerzburg
viehhauser_gabriel	braun_manuel (uni-stuttgart)	ls15	ls15_t2_l6	braun_manuel	uni-stuttgart
viehhauser_gabriel	echelmeyer_nora (uni-stuttgart)	ls15	ls15_t2_l6	echelmeyer_nora	uni-stuttgart
viehhauser_gabriel	priewe_marc (uni-stuttgart)	ls15	ls15_t2_l7	priewe_marc	uni-stuttgart
viehhauser_gabriel	bernhart_toni (uni-stuttgart)	ls15	ls15_t2_l8	bernhart_toni	uni-stuttgart
viehhauser_gabriel	rainsford_thomas (uni-stuttgart)	ls15	ls15_t2_l9	rainsford_thomas	uni-stuttgart
viehhauser_gabriel	gerstorfer_dominik (uni-stuttgart)	ls15	ls15_t2_l10	gerstorfer_dominik	uni-stuttgart
viehhauser_gabriel	haka_andreas (uni-stuttgart)	ls15	ls15_t2_l11	haka_andreas	uni-stuttgart
viehhauser_gabriel	mersiowsky_mark (uni-stuttgart)	ls15	ls15_t2_l12	mersiowsky_mark	uni-stuttgart
viehhauser_gabriel	bross_fabian (uni-stuttgart)	ls15	ls15_t2_l13	bross_fabian	uni-stuttgart
viehhauser_gabriel	krueger_reinhard (uni-stuttgart)	ls15	ls15_t2_l14	krueger_reinhard	uni-stuttgart
viehhauser_gabriel	nickel_beatrice (uni-stuttgart)	ls15	ls15_t2_l14	nickel_beatrice	uni-stuttgart
viehhauser_gabriel	reiter_nils (uni-stuttgart)	ls15	ls15_t2_l15	reiter_nils	uni-stuttgart
viehhauser_gabriel	willand_marcus (uni-stuttgart)	ls15	ls15_t2_l15	willand_marcus	uni-stuttgart
barzen_johanna	vukojevic-haupt_karolina (uni-stuttgart)	ls15	ls15_t3_l1	vukojevic-haupt_karolina	uni-stuttgart
barzen_johanna	ostberg_jan-peter (uni-stuttgart)	ls15	ls15_t3_l2	ostberg_jan-peter	uni-stuttgart
barzen_johanna	breitenbuecher_uwe (uni-stuttgart)	ls15	ls15_t3_l3	breitenbuecher_uwe	uni-stuttgart
barzen_johanna	reimann_peter (uni-stuttgart)	ls15	ls15_t3_l4	reimann_peter	uni-stuttgart
barzen_johanna	fett_daniel (uni-stuttgart)	ls15	ls15_t3_l5	fett_daniel	uni-stuttgart
barzen_johanna	lischke_lars (uni-stuttgart)	ls15	ls15_t3_l6	lischke_lars	uni-stuttgart
barzen_johanna	duerr_frank (uni-stuttgart)	ls15	ls15_t3_l7	duerr_frank	uni-stuttgart
barzen_johanna	kopp_oliver (uni-stuttgart)	ls15	ls15_t3_l8	kopp_oliver	uni-stuttgart
barzen_johanna	wieland_matthias (uni-stuttgart)	ls15	ls15_t3_l9	wieland_matthias	uni-stuttgart
barzen_johanna	john_markus (uni-stuttgart)	ls15	ls15_t3_l10	john_markus	uni-stuttgart
barzen_johanna	baumann_martin (uni-stuttgart)	ls15	ls15_t3_l10	baumann_martin	uni-stuttgart
barzen_johanna	fleischer_lukas (uni-stuttgart)	ls15	ls15_t3_l11	fleischer_lukas	uni-stuttgart
leymann_frank	vukojevic-haupt_karolina (uni-stuttgart)	ls15	ls15_t3_l1	vukojevic-haupt_karolina	uni-stuttgart
leymann_frank	ostberg_jan-peter (uni-stuttgart)	ls15	ls15_t3_l2	ostberg_jan-peter	uni-stuttgart
leymann_frank	breitenbuecher_uwe (uni-stuttgart)	ls15	ls15_t3_l3	breitenbuecher_uwe	uni-stuttgart
leymann_frank	reimann_peter (uni-stuttgart)	ls15	ls15_t3_l4	reimann_peter	uni-stuttgart
leymann_frank	fett_daniel (uni-stuttgart)	ls15	ls15_t3_l5	fett_daniel	uni-stuttgart
leymann_frank	lischke_lars (uni-stuttgart)	ls15	ls15_t3_l6	lischke_lars	uni-stuttgart
leymann_frank	duerr_frank (uni-stuttgart)	ls15	ls15_t3_l7	duerr_frank	uni-stuttgart
leymann_frank	kopp_oliver (uni-stuttgart)	ls15	ls15_t3_l8	kopp_oliver	uni-stuttgart
leymann_frank	wieland_matthias (uni-stuttgart)	ls15	ls15_t3_l9	wieland_matthias	uni-stuttgart
leymann_frank	john_markus (uni-stuttgart)	ls15	ls15_t3_l10	john_markus	uni-stuttgart
leymann_frank	baumann_martin (uni-stuttgart)	ls15	ls15_t3_l10	baumann_martin	uni-stuttgart
leymann_frank	fleischer_lukas (uni-stuttgart)	ls15	ls15_t3_l11	fleischer_lukas	uni-stuttgart
schlesinger_claus-michael	knopp_hartmut (uni-stuttgart)	ls15	ls15_t4_l1	knopp_hartmut	uni-stuttgart
schlesinger_claus-michael	rapp_andrea (uni-darmstadt)	ls15	ls15_t4_l2	rapp_andrea	uni-darmstadt
schlesinger_claus-michael	kaminski_andreas (uni-stuttgart)	ls15	ls15_t4_l3	kaminski_andreas	uni-stuttgart
schlesinger_claus-michael	heckelen_malte (uni-stuttgart)	ls15	ls15_t4_l4	heckelen_malte	uni-stuttgart
schlesinger_claus-michael	reiter_nils (uni-stuttgart)	ls15	ls15_t4_l5	reiter_nils	uni-stuttgart
schlesinger_claus-michael	keck_jana (uni-stuttgart)	ls15	ls15_t4_l6	keck_jana	uni-stuttgart
schlesinger_claus-michael	priewe_marc (uni-stuttgart)	ls15	ls15_t4_l6	priewe_marc	uni-stuttgart
schlesinger_claus-michael	kramski_heinz-werner (archive-dla-marbach)	ls15	ls15_t4_l7	kramski_heinz-werner	archive-dla-marbach
schlesinger_claus-michael	maennig_maria (uni-marburg)	ls15	ls15_t4_l8	maennig_maria	uni-marburg
schlesinger_claus-michael	kuroczynski_piotr (fh-mainz)	ls15	ls15_t4_l9	kuroczynski_piotr	fh-mainz
schlesinger_claus-michael	schmidt_johannes (uni-bielefeld)	ls15	ls15_t4_l10	schmidt_johannes	uni-bielefeld
schlesinger_claus-michael	zimmer_sebastian (uni-koeln)	ls15	ls15_t4_l10	zimmer_sebastian	uni-koeln
schlesinger_claus-michael	draude_claude (uni-kassel)	ls15	ls15_t4_l11	draude_claude	uni-kassel
schlesinger_claus-michael	bernhart_toni (uni-stuttgart)	ls15	ls15_t4_l12	bernhart_toni	uni-stuttgart
schlesinger_claus-michael	mengaldo_elisabetta (uni-padova)	ls15	ls15_t4_l13	mengaldo_elisabetta	uni-padova
heckelen_malte	knopp_hartmut (uni-stuttgart)	ls15	ls15_t4_l1	knopp_hartmut	uni-stuttgart
heckelen_malte	rapp_andrea (uni-darmstadt)	ls15	ls15_t4_l2	rapp_andrea	uni-darmstadt
heckelen_malte	kaminski_andreas (uni-stuttgart)	ls15	ls15_t4_l3	kaminski_andreas	uni-stuttgart
heckelen_malte	heckelen_malte (uni-stuttgart)	ls15	ls15_t4_l4	heckelen_malte	uni-stuttgart
heckelen_malte	reiter_nils (uni-stuttgart)	ls15	ls15_t4_l5	reiter_nils	uni-stuttgart
heckelen_malte	keck_jana (uni-stuttgart)	ls15	ls15_t4_l6	keck_jana	uni-stuttgart
heckelen_malte	priewe_marc (uni-stuttgart)	ls15	ls15_t4_l6	priewe_marc	uni-stuttgart
heckelen_malte	kramski_heinz-werner (archive-dla-marbach)	ls15	ls15_t4_l7	kramski_heinz-werner	archive-dla-marbach
heckelen_malte	maennig_maria (uni-marburg)	ls15	ls15_t4_l8	maennig_maria	uni-marburg
heckelen_malte	kuroczynski_piotr (fh-mainz)	ls15	ls15_t4_l9	kuroczynski_piotr	fh-mainz
heckelen_malte	schmidt_johannes (uni-bielefeld)	ls15	ls15_t4_l10	schmidt_johannes	uni-bielefeld
heckelen_malte	zimmer_sebastian (uni-koeln)	ls15	ls15_t4_l10	zimmer_sebastian	uni-koeln
heckelen_malte	draude_claude (uni-kassel)	ls15	ls15_t4_l11	draude_claude	uni-kassel
heckelen_malte	bernhart_toni (uni-stuttgart)	ls15	ls15_t4_l12	bernhart_toni	uni-stuttgart
heckelen_malte	mengaldo_elisabetta (uni-padova)	ls15	ls15_t4_l13	mengaldo_elisabetta	uni-padova
schlesinger_claus-michael	bockwinkel_peggy (uni-stuttgart)	ls15	ls15_t5_l1	bockwinkel_peggy	uni-stuttgart
schlesinger_claus-michael	tumanov_rostislav (uni-stuttgart)	ls15	ls15_t5_l2	tumanov_rostislav	uni-stuttgart
schlesinger_claus-michael	viehhauser_gabriel (uni-stuttgart)	ls15	ls15_t5_l2	viehhauser_gabriel	uni-stuttgart
schlesinger_claus-michael	gerstorfer_dominik (uni-stuttgart)	ls15	ls15_t5_l3	gerstorfer_dominik	uni-stuttgart
schlesinger_claus-michael	heiberger_raphael (uni-stuttgart)	ls15	ls15_t5_l4	heiberger_raphael	uni-stuttgart
schlesinger_claus-michael	calvo-tello_jose (uni-wuerzburg)	ls15	ls15_t5_l5	calvo-tello_jose	uni-wuerzburg
